User_ID,Age,Household_Size,Monthly_Income,Monthly_Spend,Preferred_Channel,Brand_Importance_Rating,Price_Importance_Rating,Price_Hike_Reaction,Primary_Influence,Loyalty_Score
71045,65,5,25500,4762,E-commerce/Apps,2,5,Switch to a cheaper brand,Social Media Ads,0.28
71046,65,2,16500,3514,Supermarkets,2,5,Switch to a cheaper brand,TV Commercials,0.39
71047,68,4,42500,6569,E-commerce/Apps,3,2,Continue buying the same brand,Doctor Recommendation,0.53
71048,42,2,20000,4809,E-commerce/Apps,2,5,Switch to a cheaper brand,In-store Displays,0.26
71049,26,1,28500,3448,E-commerce/Apps,1,5,Switch to a cheaper brand,Doctor Recommendation,0.06
71050,69,4,23000,3079,Discount Wholesalers,2,5,Switch to a cheaper brand,In-store Displays,0.39
71051,50,4,37500,4794,Supermarkets,2,2,Continue buying the same brand,In-store Displays,0.29
71052,34,1,45500,7350,Supermarkets,2,4,Switch to a cheaper brand,Social Media Ads,0.28
71053,29,2,48500,8350,Discount Wholesalers,4,3,Look for discounts/offers,TV Commercials,0.69
71054,26,4,32500,5774,Discount Wholesalers,2,5,Switch to a cheaper brand,Word of Mouth,0.21
71055,71,3,73000,11496,Supermarkets,3,2,Continue buying the same brand,Doctor Recommendation,0.48
71056,22,2,24000,3967,Discount Wholesalers,3,4,Switch to a cheaper brand,Social Media Ads,0.53
71057,64,2,19500,3114,E-commerce/Apps,2,5,Switch to a cheaper brand,Doctor Recommendation,0.26
71058,43,4,21000,4588,Discount Wholesalers,2,5,Switch to a cheaper brand,Doctor Recommendation,0.38
71059,62,4,133500,20533,E-commerce/Apps,5,2,Continue buying the same brand,Word of Mouth,0.9
71060,36,4,19500,2909,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,In-store Displays,0.18
71061,52,5,66500,11525,Discount Wholesalers,4,3,Look for discounts/offers,In-store Displays,0.62
71062,19,3,31500,4959,E-commerce/Apps,2,5,Switch to a cheaper brand,Word of Mouth,0.34
71063,62,3,53500,7940,E-commerce/Apps,2,2,Continue buying the same brand,TV Commercials,0.26
71064,24,5,11500,2881,E-commerce/Apps,2,5,Switch to a cheaper brand,Social Media Ads,0.22
71065,26,1,29500,3389,Supermarkets,2,4,Switch to a cheaper brand,Social Media Ads,0.24
71066,39,3,50000,8112,Supermarkets,4,3,Look for discounts/offers,In-store Displays,0.61
71067,59,5,47500,6272,Discount Wholesalers,2,3,Look for discounts/offers,In-store Displays,0.28
71068,50,2,76500,13528,Local Kirana/Mom-and-pop Stores,2,2,Continue buying the same brand,In-store Displays,0.26
71069,71,4,16500,2000,Supermarkets,3,4,Switch to a cheaper brand,TV Commercials,0.56
71070,33,2,48500,6101,E-commerce/Apps,2,3,Look for discounts/offers,Word of Mouth,0.35
71071,60,3,41000,5494,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,Word of Mouth,0.26
71072,41,4,33500,5140,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.14
71073,25,3,37000,5231,E-commerce/Apps,2,3,Look for discounts/offers,In-store Displays,0.37
71074,47,3,27000,4359,Supermarkets,1,4,Switch to a cheaper brand,Word of Mouth,0.01
71075,43,5,22500,3078,Supermarkets,1,5,Switch to a cheaper brand,Doctor Recommendation,0.02
71076,62,3,48000,7363,E-commerce/Apps,3,4,Switch to a cheaper brand,Word of Mouth,0.53
71077,65,4,57000,10142,Supermarkets,3,2,Continue buying the same brand,Social Media Ads,0.5
71078,52,3,37500,5787,Supermarkets,2,3,Look for discounts/offers,Word of Mouth,0.32
71079,62,2,40000,5205,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,Social Media Ads,0.75
71080,34,3,39000,6521,Supermarkets,3,2,Continue buying the same brand,Word of Mouth,0.45
71081,70,2,89500,13023,Local Kirana/Mom-and-pop Stores,5,2,Continue buying the same brand,Word of Mouth,0.95
71082,55,2,18500,3354,Supermarkets,1,4,Switch to a cheaper brand,TV Commercials,0.05
71083,27,2,42000,6917,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,TV Commercials,0.73
71084,58,2,31500,6329,Discount Wholesalers,2,4,Switch to a cheaper brand,TV Commercials,0.25
71085,67,2,28000,5634,Supermarkets,1,4,Switch to a cheaper brand,In-store Displays,0.1
71086,34,1,63000,9071,E-commerce/Apps,2,3,Look for discounts/offers,Word of Mouth,0.31
71087,24,3,45000,8162,Supermarkets,4,3,Look for discounts/offers,TV Commercials,0.69
71088,19,6,33500,6247,Supermarkets,3,5,Switch to a cheaper brand,Word of Mouth,0.44
71089,28,5,55500,8451,E-commerce/Apps,3,3,Look for discounts/offers,Word of Mouth,0.45
71090,67,2,25000,4075,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,Word of Mouth,0.3
71091,20,4,76500,12016,Supermarkets,4,3,Look for discounts/offers,Social Media Ads,0.66
71092,63,5,42000,5727,Supermarkets,4,4,Switch to a cheaper brand,Social Media Ads,0.64
71093,37,2,53000,6972,Supermarkets,3,4,Switch to a cheaper brand,In-store Displays,0.47
71094,30,4,25500,2038,Local Kirana/Mom-and-pop Stores,3,5,Switch to a cheaper brand,Doctor Recommendation,0.5
71095,40,3,27500,4998,Supermarkets,1,5,Switch to a cheaper brand,TV Commercials,0.08
71096,34,4,42000,6274,Supermarkets,2,3,Look for discounts/offers,Word of Mouth,0.36
71097,46,2,17500,4412,Supermarkets,2,5,Switch to a cheaper brand,TV Commercials,0.28
71098,71,3,77500,11721,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,Social Media Ads,0.71
71099,60,3,30000,3937,E-commerce/Apps,2,4,Switch to a cheaper brand,In-store Displays,0.39
71100,56,1,54500,8758,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,Word of Mouth,0.63
71101,49,4,51500,7374,E-commerce/Apps,2,2,Continue buying the same brand,Social Media Ads,0.22
71102,52,1,81000,13504,Supermarkets,4,2,Continue buying the same brand,Doctor Recommendation,0.71
71103,52,2,22000,4794,Supermarkets,1,5,Switch to a cheaper brand,Doctor Recommendation,0.14
71104,51,3,42500,6154,Supermarkets,2,4,Switch to a cheaper brand,Doctor Recommendation,0.35
71105,38,5,51500,8903,Supermarkets,3,3,Look for discounts/offers,Word of Mouth,0.46
71106,33,1,19000,3440,Discount Wholesalers,2,5,Switch to a cheaper brand,Doctor Recommendation,0.3
71107,40,5,29500,4860,Local Kirana/Mom-and-pop Stores,1,4,Switch to a cheaper brand,TV Commercials,0.16
71108,28,2,40000,5095,E-commerce/Apps,4,4,Switch to a cheaper brand,In-store Displays,0.76
71109,31,3,29000,4248,E-commerce/Apps,2,5,Switch to a cheaper brand,Doctor Recommendation,0.4
71110,20,4,12000,2000,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,In-store Displays,0.34
71111,24,2,15000,2862,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Doctor Recommendation,0.25
71112,57,2,107000,16007,Supermarkets,4,2,Continue buying the same brand,Social Media Ads,0.69
71113,62,2,66000,8586,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,Social Media Ads,0.7
71114,68,6,50000,7157,Supermarkets,3,4,Switch to a cheaper brand,Doctor Recommendation,0.51
71115,28,3,34000,4603,E-commerce/Apps,3,4,Switch to a cheaper brand,In-store Displays,0.48
71116,50,2,26000,5440,Discount Wholesalers,1,4,Switch to a cheaper brand,TV Commercials,0.03
71117,36,3,44000,8148,E-commerce/Apps,3,2,Continue buying the same brand,Doctor Recommendation,0.42
71118,62,2,22500,3711,E-commerce/Apps,2,4,Switch to a cheaper brand,Social Media Ads,0.36
71119,71,1,60000,9875,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Word of Mouth,0.69
71120,66,2,47500,9182,Supermarkets,4,3,Look for discounts/offers,In-store Displays,0.69
71121,58,5,38000,6136,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,Word of Mouth,0.29
71122,68,4,31500,5942,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,Doctor Recommendation,0.59
71123,68,2,31500,5806,Supermarkets,1,4,Switch to a cheaper brand,In-store Displays,0.08
71124,40,5,42500,5760,E-commerce/Apps,2,4,Switch to a cheaper brand,Doctor Recommendation,0.23
71125,40,2,19500,4067,Supermarkets,2,5,Switch to a cheaper brand,TV Commercials,0.33
71126,46,4,119000,18539,E-commerce/Apps,4,2,Continue buying the same brand,TV Commercials,0.73
71127,23,2,29500,4821,Supermarkets,2,5,Switch to a cheaper brand,In-store Displays,0.28
71128,56,1,19500,4640,E-commerce/Apps,2,5,Switch to a cheaper brand,Word of Mouth,0.34
71129,22,1,54500,8790,Supermarkets,4,2,Continue buying the same brand,Doctor Recommendation,0.68
71130,49,3,28500,5390,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Doctor Recommendation,0.34
71131,57,5,28500,4044,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,Word of Mouth,0.13
71132,43,3,37000,5689,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Social Media Ads,0.72
71133,31,4,28000,4662,Supermarkets,2,5,Switch to a cheaper brand,TV Commercials,0.32
71134,35,4,27500,3653,Supermarkets,2,5,Switch to a cheaper brand,Word of Mouth,0.33
71135,38,4,33500,5564,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,TV Commercials,0.26
71136,42,1,73000,11407,Supermarkets,3,3,Look for discounts/offers,Doctor Recommendation,0.57
71137,37,6,32500,3946,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.14
71138,41,6,33000,6570,Supermarkets,2,4,Switch to a cheaper brand,Doctor Recommendation,0.31
71139,20,1,62000,8729,E-commerce/Apps,4,2,Continue buying the same brand,TV Commercials,0.73
71140,39,2,13500,2000,Supermarkets,1,5,Switch to a cheaper brand,Doctor Recommendation,0.09
71141,25,2,49500,6678,Supermarkets,4,4,Switch to a cheaper brand,In-store Displays,0.7
71142,63,1,50500,9472,Supermarkets,3,4,Switch to a cheaper brand,TV Commercials,0.49
71143,74,3,38000,4939,Supermarkets,2,4,Switch to a cheaper brand,Social Media Ads,0.3
71144,63,4,30500,5789,Supermarkets,3,5,Switch to a cheaper brand,In-store Displays,0.45
71145,46,5,37000,5420,Supermarkets,2,2,Continue buying the same brand,In-store Displays,0.39
71146,24,5,31000,5955,E-commerce/Apps,3,5,Switch to a cheaper brand,TV Commercials,0.49
71147,23,3,41000,5441,Supermarkets,2,3,Look for discounts/offers,Social Media Ads,0.31
71148,23,3,32000,5679,E-commerce/Apps,1,5,Switch to a cheaper brand,Word of Mouth,0.19
71149,29,4,62000,9306,E-commerce/Apps,3,2,Continue buying the same brand,TV Commercials,0.53
71150,39,2,30000,4021,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Word of Mouth,0.38
71151,64,2,33000,3977,Discount Wholesalers,1,5,Switch to a cheaper brand,Social Media Ads,0.16
71152,43,3,53000,9722,Supermarkets,2,2,Continue buying the same brand,Word of Mouth,0.39
71153,42,2,51000,9111,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,In-store Displays,0.61
71154,36,2,39000,7072,E-commerce/Apps,3,4,Switch to a cheaper brand,Social Media Ads,0.42
71155,53,1,31000,4764,Supermarkets,2,5,Switch to a cheaper brand,In-store Displays,0.35
71156,52,2,32500,4761,Supermarkets,1,5,Switch to a cheaper brand,Word of Mouth,0.09
71157,30,4,148500,22483,Supermarkets,5,3,Look for discounts/offers,Word of Mouth,0.88
71158,42,1,59000,9286,Supermarkets,2,2,Continue buying the same brand,TV Commercials,0.27
71159,65,4,45500,8416,Supermarkets,2,4,Switch to a cheaper brand,Word of Mouth,0.27
71160,62,2,35000,5997,E-commerce/Apps,2,3,Look for discounts/offers,Word of Mouth,0.25
71161,49,1,77000,11880,Supermarkets,3,3,Look for discounts/offers,Doctor Recommendation,0.41
71162,47,3,12500,2000,E-commerce/Apps,2,5,Switch to a cheaper brand,Social Media Ads,0.28
71163,38,4,53500,7497,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Word of Mouth,0.67
71164,59,3,39000,6076,Local Kirana/Mom-and-pop Stores,3,3,Look for discounts/offers,In-store Displays,0.56
71165,62,2,41000,7058,Local Kirana/Mom-and-pop Stores,3,2,Continue buying the same brand,In-store Displays,0.52
71166,57,6,68500,11501,Discount Wholesalers,4,2,Continue buying the same brand,Social Media Ads,0.77
71167,61,4,80500,10786,Supermarkets,4,2,Continue buying the same brand,In-store Displays,0.77
71168,25,5,36000,5268,Local Kirana/Mom-and-pop Stores,3,2,Continue buying the same brand,Doctor Recommendation,0.56
71169,58,2,35500,5014,Supermarkets,2,3,Look for discounts/offers,Social Media Ads,0.33
71170,59,3,22500,2990,E-commerce/Apps,3,5,Switch to a cheaper brand,Word of Mouth,0.59
71171,24,3,34000,3592,E-commerce/Apps,1,5,Switch to a cheaper brand,TV Commercials,0.2
71172,20,2,78500,12704,E-commerce/Apps,3,2,Continue buying the same brand,In-store Displays,0.5
71173,54,1,30500,4850,Supermarkets,1,4,Switch to a cheaper brand,Social Media Ads,0.09
71174,20,3,14000,2669,Supermarkets,1,5,Switch to a cheaper brand,Social Media Ads,0.19
71175,35,3,21500,3532,Discount Wholesalers,2,5,Switch to a cheaper brand,In-store Displays,0.28
71176,68,2,29000,6241,Supermarkets,1,4,Switch to a cheaper brand,Doctor Recommendation,0.08
71177,59,1,25000,4430,Supermarkets,1,4,Switch to a cheaper brand,TV Commercials,0.1
71178,26,5,49500,8753,E-commerce/Apps,4,4,Switch to a cheaper brand,Doctor Recommendation,0.63
71179,74,2,45500,8427,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,Doctor Recommendation,0.66
71180,41,3,61000,10088,Supermarkets,2,4,Switch to a cheaper brand,In-store Displays,0.37
71181,24,2,31000,5369,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,In-store Displays,0.38
71182,50,4,41000,8120,Discount Wholesalers,3,3,Look for discounts/offers,Doctor Recommendation,0.59
71183,42,2,22000,4525,Supermarkets,1,5,Switch to a cheaper brand,Word of Mouth,0.17
71184,59,1,31000,5519,Local Kirana/Mom-and-pop Stores,3,5,Switch to a cheaper brand,In-store Displays,0.44
71185,51,5,36500,5296,Supermarkets,3,4,Switch to a cheaper brand,Doctor Recommendation,0.59
71186,55,1,38000,5484,Supermarkets,4,2,Continue buying the same brand,Doctor Recommendation,0.67
71187,38,5,57500,10530,Supermarkets,4,2,Continue buying the same brand,Word of Mouth,0.74
71188,55,3,44000,5535,E-commerce/Apps,4,2,Continue buying the same brand,In-store Displays,0.72
71189,73,2,34500,5129,Supermarkets,1,4,Switch to a cheaper brand,Word of Mouth,0.18
71190,57,2,103000,16261,E-commerce/Apps,5,1,Continue buying the same brand,TV Commercials,0.91
71191,35,6,22000,4761,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,TV Commercials,0.31
71192,56,3,56500,9538,E-commerce/Apps,4,4,Switch to a cheaper brand,Word of Mouth,0.75
71193,67,4,36000,6557,Supermarkets,4,4,Switch to a cheaper brand,Social Media Ads,0.65
71194,50,3,46000,7612,Supermarkets,2,3,Look for discounts/offers,Social Media Ads,0.33
71195,45,1,21000,3006,E-commerce/Apps,2,4,Switch to a cheaper brand,Word of Mouth,0.38
71196,73,2,20500,5416,Discount Wholesalers,2,5,Switch to a cheaper brand,Social Media Ads,0.24
71197,42,3,31000,5880,Supermarkets,2,4,Switch to a cheaper brand,Social Media Ads,0.2
71198,31,2,35500,5546,E-commerce/Apps,4,2,Continue buying the same brand,In-store Displays,0.62
71199,72,4,21000,3317,Discount Wholesalers,2,5,Switch to a cheaper brand,Word of Mouth,0.31
71200,37,2,27500,5494,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,Word of Mouth,0.02
71201,56,3,42500,5556,Discount Wholesalers,3,3,Look for discounts/offers,Doctor Recommendation,0.56
71202,37,3,26000,3950,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,TV Commercials,0.21
71203,24,2,81000,12417,Local Kirana/Mom-and-pop Stores,4,1,Continue buying the same brand,Word of Mouth,0.79
71204,21,4,27000,3626,Supermarkets,2,5,Switch to a cheaper brand,In-store Displays,0.35
71205,48,1,35000,4941,E-commerce/Apps,4,4,Switch to a cheaper brand,Social Media Ads,0.65
71206,47,3,32000,5691,Supermarkets,1,5,Switch to a cheaper brand,Social Media Ads,0.13
71207,74,6,19000,2220,E-commerce/Apps,1,4,Switch to a cheaper brand,In-store Displays,0.15
71208,54,3,35000,4422,Supermarkets,4,4,Switch to a cheaper brand,Word of Mouth,0.71
71209,72,2,23500,2000,Supermarkets,3,5,Switch to a cheaper brand,Social Media Ads,0.44
71210,73,6,64500,9321,Supermarkets,3,3,Look for discounts/offers,TV Commercials,0.43
71211,38,4,38000,6371,Supermarkets,3,4,Switch to a cheaper brand,Social Media Ads,0.45
71212,18,2,33500,5721,E-commerce/Apps,1,5,Switch to a cheaper brand,Social Media Ads,0.17
71213,69,2,30500,3961,Discount Wholesalers,2,5,Switch to a cheaper brand,Word of Mouth,0.28
71214,20,1,62500,10771,Supermarkets,4,3,Look for discounts/offers,Doctor Recommendation,0.62
71215,30,2,37500,4522,Supermarkets,4,4,Switch to a cheaper brand,Social Media Ads,0.71
71216,24,3,21000,2811,E-commerce/Apps,3,5,Switch to a cheaper brand,Doctor Recommendation,0.47
71217,23,3,54000,9481,Supermarkets,4,4,Switch to a cheaper brand,TV Commercials,0.66
71218,23,6,52000,7370,Supermarkets,2,2,Continue buying the same brand,TV Commercials,0.21
71219,51,1,23000,3710,Supermarkets,1,5,Switch to a cheaper brand,Word of Mouth,0.04
71220,49,1,30500,4918,Supermarkets,1,4,Switch to a cheaper brand,Social Media Ads,0.14
71221,33,5,104500,16185,Supermarkets,4,2,Continue buying the same brand,Doctor Recommendation,0.66
71222,55,1,42000,5836,Discount Wholesalers,4,3,Look for discounts/offers,TV Commercials,0.77
71223,25,4,238500,38301,Supermarkets,5,3,Look for discounts/offers,TV Commercials,0.93
71224,38,2,70500,10436,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,Doctor Recommendation,0.34
71225,74,1,127000,19593,E-commerce/Apps,5,2,Continue buying the same brand,Social Media Ads,0.86
71226,28,2,25000,2186,Supermarkets,2,5,Switch to a cheaper brand,In-store Displays,0.39
71227,67,5,123500,19291,Supermarkets,4,2,Continue buying the same brand,Word of Mouth,0.67
71228,40,3,19500,2531,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,Social Media Ads,0.12
71229,23,3,33000,4775,Supermarkets,3,4,Switch to a cheaper brand,In-store Displays,0.42
71230,63,2,25000,4477,Supermarkets,2,5,Switch to a cheaper brand,Word of Mouth,0.24
71231,32,5,37000,7137,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,In-store Displays,0.8
71232,28,2,49000,8052,Supermarkets,4,4,Switch to a cheaper brand,Doctor Recommendation,0.71
71233,44,2,34500,6696,Supermarkets,2,4,Switch to a cheaper brand,Doctor Recommendation,0.36
71234,32,2,42000,6097,Supermarkets,3,4,Switch to a cheaper brand,Social Media Ads,0.41
71235,62,1,31000,4105,Supermarkets,3,5,Switch to a cheaper brand,TV Commercials,0.59
71236,55,2,47500,7080,E-commerce/Apps,2,3,Look for discounts/offers,Social Media Ads,0.27
71237,21,5,45500,5733,E-commerce/Apps,2,3,Look for discounts/offers,TV Commercials,0.31
71238,31,1,31500,5071,Supermarkets,2,5,Switch to a cheaper brand,Social Media Ads,0.3
71239,62,2,32000,4616,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.01
71240,27,4,19500,2190,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.1
71241,74,4,39000,6591,Supermarkets,4,2,Continue buying the same brand,TV Commercials,0.64
71242,71,4,46000,6578,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,Word of Mouth,0.3
71243,46,1,59000,10189,E-commerce/Apps,2,4,Switch to a cheaper brand,In-store Displays,0.33
71244,29,3,20000,3931,Supermarkets,1,5,Switch to a cheaper brand,Doctor Recommendation,0.05
71245,73,4,24000,6224,Supermarkets,1,5,Switch to a cheaper brand,TV Commercials,0.02
71246,57,4,48000,5231,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Word of Mouth,0.67
71247,37,3,48500,7408,Local Kirana/Mom-and-pop Stores,2,2,Continue buying the same brand,TV Commercials,0.21
71248,54,4,55000,8474,Discount Wholesalers,2,4,Switch to a cheaper brand,Social Media Ads,0.28
71249,19,3,124000,16814,Supermarkets,4,1,Continue buying the same brand,TV Commercials,0.7
71250,37,5,20000,2000,Local Kirana/Mom-and-pop Stores,1,4,Switch to a cheaper brand,Social Media Ads,0.1
71251,29,4,25500,6001,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,Social Media Ads,0.52
71252,55,3,40000,5133,Supermarkets,4,4,Switch to a cheaper brand,In-store Displays,0.8
71253,47,2,37500,5025,Supermarkets,4,2,Continue buying the same brand,Doctor Recommendation,0.68
71254,64,4,43500,6460,Local Kirana/Mom-and-pop Stores,3,2,Continue buying the same brand,In-store Displays,0.57
71255,35,5,81500,12524,Discount Wholesalers,5,1,Continue buying the same brand,Doctor Recommendation,0.9
71256,67,3,113000,17195,Supermarkets,5,1,Continue buying the same brand,Social Media Ads,0.88
71257,27,1,24500,3979,E-commerce/Apps,3,5,Switch to a cheaper brand,Social Media Ads,0.52
71258,24,3,52000,9137,Supermarkets,2,4,Switch to a cheaper brand,Word of Mouth,0.32
71259,59,5,76500,11737,Supermarkets,2,3,Look for discounts/offers,TV Commercials,0.33
71260,22,3,26500,2262,E-commerce/Apps,2,5,Switch to a cheaper brand,Word of Mouth,0.31
71261,65,4,41000,6367,Supermarkets,2,4,Switch to a cheaper brand,Word of Mouth,0.27
71262,46,2,30500,4520,E-commerce/Apps,3,5,Switch to a cheaper brand,TV Commercials,0.57
71263,68,5,16500,4271,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,Doctor Recommendation,0.01
71264,52,1,25000,3269,E-commerce/Apps,1,5,Switch to a cheaper brand,Social Media Ads,0.06
71265,56,2,33500,5778,Supermarkets,3,5,Switch to a cheaper brand,TV Commercials,0.54
71266,68,2,74500,11114,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,In-store Displays,0.24
71267,29,3,43000,5938,Supermarkets,2,3,Look for discounts/offers,Social Media Ads,0.29
71268,27,4,42500,6079,E-commerce/Apps,2,2,Continue buying the same brand,TV Commercials,0.3
71269,54,3,34500,6382,Discount Wholesalers,2,5,Switch to a cheaper brand,In-store Displays,0.23
71270,19,3,41000,6388,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Social Media Ads,0.79
71271,20,4,42500,4347,Supermarkets,4,3,Look for discounts/offers,Social Media Ads,0.74
71272,31,2,15000,2575,Supermarkets,3,5,Switch to a cheaper brand,In-store Displays,0.5
71273,64,3,50000,7622,E-commerce/Apps,2,2,Continue buying the same brand,Word of Mouth,0.36
71274,37,1,35500,5379,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,Word of Mouth,0.79
71275,62,1,66500,9005,Supermarkets,3,2,Continue buying the same brand,TV Commercials,0.46
71276,66,5,23000,2618,E-commerce/Apps,1,5,Switch to a cheaper brand,TV Commercials,0.09
71277,69,2,84000,12282,Discount Wholesalers,5,3,Look for discounts/offers,Doctor Recommendation,0.87
71278,21,5,23500,2829,E-commerce/Apps,2,5,Switch to a cheaper brand,Social Media Ads,0.21
71279,68,3,65000,10146,Supermarkets,4,4,Switch to a cheaper brand,Social Media Ads,0.64
71280,43,1,28500,3786,E-commerce/Apps,1,5,Switch to a cheaper brand,Word of Mouth,0.14
71281,64,3,49500,8310,E-commerce/Apps,4,2,Continue buying the same brand,Doctor Recommendation,0.69
71282,32,3,70500,11130,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,Social Media Ads,0.39
71283,26,2,47500,7657,Supermarkets,4,4,Switch to a cheaper brand,In-store Displays,0.68
71284,20,3,32000,5393,Discount Wholesalers,2,4,Switch to a cheaper brand,In-store Displays,0.3
71285,19,3,28000,3640,Supermarkets,3,5,Switch to a cheaper brand,Word of Mouth,0.51
71286,56,3,31000,5262,Supermarkets,1,5,Switch to a cheaper brand,Social Media Ads,0.08
71287,58,4,20000,2915,E-commerce/Apps,1,5,Switch to a cheaper brand,Word of Mouth,0.17
71288,71,3,40000,6166,Discount Wholesalers,4,3,Look for discounts/offers,Word of Mouth,0.62
71289,47,2,68500,9479,Supermarkets,2,2,Continue buying the same brand,Word of Mouth,0.33
71290,54,3,63000,8025,Supermarkets,3,4,Switch to a cheaper brand,TV Commercials,0.57
71291,34,3,68500,10642,Supermarkets,2,3,Look for discounts/offers,TV Commercials,0.36
71292,20,2,53000,8058,E-commerce/Apps,4,4,Switch to a cheaper brand,Social Media Ads,0.77
71293,26,3,14500,2849,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.01
71294,25,4,30000,4895,Supermarkets,2,4,Switch to a cheaper brand,Social Media Ads,0.34
71295,26,4,47000,6256,E-commerce/Apps,2,4,Switch to a cheaper brand,Doctor Recommendation,0.25
71296,73,4,29000,4916,Discount Wholesalers,3,4,Switch to a cheaper brand,In-store Displays,0.56
71297,34,2,30500,4432,Supermarkets,1,5,Switch to a cheaper brand,Social Media Ads,0.16
71298,41,5,40500,5991,E-commerce/Apps,3,4,Switch to a cheaper brand,TV Commercials,0.6
71299,25,4,37000,6576,Supermarkets,4,4,Switch to a cheaper brand,In-store Displays,0.77
71300,70,2,51000,7615,Supermarkets,3,2,Continue buying the same brand,In-store Displays,0.47
71301,31,1,24500,4089,Discount Wholesalers,2,4,Switch to a cheaper brand,Social Media Ads,0.22
71302,71,4,10000,2000,Supermarkets,3,4,Switch to a cheaper brand,TV Commercials,0.45
71303,33,3,21000,2525,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.11
71304,35,4,69500,10402,Supermarkets,3,2,Continue buying the same brand,In-store Displays,0.43
71305,66,5,38000,4909,E-commerce/Apps,4,3,Look for discounts/offers,Doctor Recommendation,0.66
71306,41,2,31000,3891,Discount Wholesalers,1,5,Switch to a cheaper brand,Word of Mouth,0.14
71307,56,1,70500,9786,Supermarkets,3,2,Continue buying the same brand,Doctor Recommendation,0.43
71308,69,3,17500,4210,Supermarkets,3,5,Switch to a cheaper brand,TV Commercials,0.6
71309,64,2,61000,10677,Supermarkets,4,4,Switch to a cheaper brand,In-store Displays,0.61
71310,44,3,45500,7454,E-commerce/Apps,4,3,Look for discounts/offers,Social Media Ads,0.75
71311,45,5,56000,7675,Supermarkets,3,4,Switch to a cheaper brand,Social Media Ads,0.52
71312,24,5,46000,6395,E-commerce/Apps,4,3,Look for discounts/offers,Social Media Ads,0.65
71313,51,2,56500,9055,Local Kirana/Mom-and-pop Stores,3,2,Continue buying the same brand,Word of Mouth,0.46
71314,44,5,47000,7900,E-commerce/Apps,3,2,Continue buying the same brand,Doctor Recommendation,0.5
71315,51,3,44000,7469,E-commerce/Apps,4,2,Continue buying the same brand,Doctor Recommendation,0.7
71316,56,2,45500,7542,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,In-store Displays,0.52
71317,36,2,20500,3711,E-commerce/Apps,3,4,Switch to a cheaper brand,Word of Mouth,0.44
71318,23,2,24500,3214,Supermarkets,2,5,Switch to a cheaper brand,TV Commercials,0.2
71319,47,2,136500,20757,E-commerce/Apps,4,2,Continue buying the same brand,TV Commercials,0.73
